_id,INC_IR_NO,INC_IA_NO,INC_DATE,INC_YEAR,INC_TIME,INC_DAY_WEEK,INC_BEAT,HUNDRED_BLOCK,INC_CITY,INC_STATE,INC_ZIPCODE,INC_PRECINCT,CIT_NUMBER,CIT_GENDER,CIT_AGE,SUBJ_AGE_GROUP,CIT_RACE,CIT_ETHNICITY,SIMPLE_SUBJ_RE_GRP,CITIZEN_CHARGE,HIGHEST_SHOW_FORCE,SHOW_FORCE_COUNT
2116,202500000923951,SOF25-1641,2025-06-25 08:27:00,2025,08:27:00,Wednesday,831,7XXX West Globe Avenue,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,66899.0,Female,38.0,30s,White,Hispanic,White,No Charge,Gun,1
2117,202500000923951,SOF25-1641,2025-06-25 08:27:00,2025,08:27:00,Wednesday,831,7XXX West Globe Avenue,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,66901.0,Male,20.0,20s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2118,202500000923951,SOF25-1641,2025-06-25 08:27:00,2025,08:27:00,Wednesday,831,7XXX West Globe Avenue,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,66903.0,Female,21.0,20s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2119,202500000930783,SOF25-1643,2025-06-25 14:04:00,2025,14:04:00,Wednesday,832,5XXX West Buckeye Road,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,66907.0,Male,34.0,30s,White,Hispanic,White,No Charge,Gun,1
2120,202500000929320,SOF25-1655,2025-06-25 08:08:00,2025,08:08:00,Wednesday,725,2XXX East Portland Street,Phoenix,AZ,85006.0,Mountain View Precinct,66946.0,Male,45.0,40s,White,Non-Hispanic,White,Criminal Misdemeanor,Gun,1
2121,202500000929569,SOF25-1656,2025-06-25 09:20:00,2025,09:20:00,Wednesday,733,3XXX North 7th Street,Phoenix,AZ,85014.0,Mountain View Precinct,66953.0,Male,57.0,50s,White,Non-Hispanic,White,Criminal Felony,Gun,1
2122,202500000893636,SOF25-1664,2025-06-25 17:43:00,2025,17:43:00,Wednesday,224,2XXX West Bell Road,Phoenix,AZ,85023.0,Black Mountain Precinct,66995.0,Male,20.0,20s,Black,Non-Hispanic,Black or African American,Criminal Felony,Impact Munitions,1
2123,202500000931499,SOF25-1666,2025-06-25 15:53:00,2025,15:53:00,Wednesday,912,4XXX West Camelback Road,Phoenix,AZ,85019.0,Cactus Park Precinct,67026.0,Male,25.0,20s,White,Hispanic,White,No Charge,Gun,1
2124,202500000897461,SOF25-1678,2025-06-25 20:00:00,2025,20:00:00,Wednesday,834,7XXX South 48th Lane,Laveen,AZ,85339.0,Maryvale/Estrella Precinct,42194.0,Male,24.0,20s,White,Hispanic,Hispanic,Criminal Felony,Gun,1
2125,202500000930217,SOF25-1762,2025-06-25 11:37:00,2025,11:37:00,Wednesday,511,,,AZ,,Central City Precinct,67325.0,Male,25.0,20s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
2126,202500000930217,SOF25-1762,2025-06-25 11:37:00,2025,11:37:00,Wednesday,511,,,AZ,,Central City Precinct,67327.0,Male,34.0,30s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2127,202500000930217,SOF25-1762,2025-06-25 11:37:00,2025,11:37:00,Wednesday,511,,,AZ,,Central City Precinct,67329.0,Male,25.0,20s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2128,202500000930972,SOF25-1892,2025-06-25 19:45:00,2025,19:45:00,Wednesday,722,3XXX East Oak Street,Phoenix,AZ,85257.0,Mountain View Precinct,67277.0,Male,28.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2129,202500000930972,SOF25-1892,2025-06-25 19:45:00,2025,19:45:00,Wednesday,722,3XXX East Oak Street,Phoenix,AZ,85257.0,Mountain View Precinct,67708.0,,25.0,20s,,,Other,No Charge,Gun,1
2130,202500000930582,SOF25-1954,2025-06-25 13:00:00,2025,13:00:00,Wednesday,591,3XXX East Old Tower Road,Phoenix,AZ,85034.0,Central City Precinct,67028.0,Male,63.0,60s,White,Hispanic,White,No Charge,Gun,1
2131,202500000925167,SOF25-2344,2025-06-25 09:40:00,2025,09:40:00,Wednesday,412,3XXX West Lincoln Street,Phoenix,AZ,85009.0,South Mountain Precinct,53936.0,Male,44.0,40s,White,Hispanic,Hispanic,No Charge,Gun,1
2132,202500000933801,SOF25-1647,2025-06-26 02:49:00,2025,02:49:00,Thursday,821,6XXX West Thomas Road,Phoenix,AZ,85031.0,Maryvale/Estrella Precinct,66916.0,Male,35.0,30s,White,Hispanic,White,No Charge,Taser,1
2133,202500000935347,SOF25-1660,2025-06-26 10:48:00,2025,10:48:00,Thursday,824,4XXX West Thomas Road,Phoenix,AZ,85033.0,Maryvale/Estrella Precinct,66981.0,Male,35.0,30s,White,Hispanic,White,Criminal Felony,Gun,1
2134,202500000935927,SOF25-1661,2025-06-26 14:00:00,2025,14:00:00,Thursday,813,7XXX West Indian School Road,Phoenix,AZ,85033.0,Maryvale/Estrella Precinct,66983.0,Female,53.0,50s,Black,Non-Hispanic,Black or African American,No Charge,Taser,1
2135,202500000938529,SOF25-1662,2025-06-26 22:50:00,2025,22:50:00,Thursday,824,3XXX West Monte Vista Road,Phoenix,AZ,85009.0,Maryvale/Estrella Precinct,69103.0,Male,34.0,30s,White,Non-Hispanic,White,No Charge,Gun,1
2136,202500000937834,SOF25-1676,2025-06-26 19:09:00,2025,19:09:00,Thursday,411,3XXX West Polk Street,Phoenix,AZ,85009.0,South Mountain Precinct,67059.0,Male,40.0,40s,White,Hispanic,White,Criminal Felony,Gun,1
2137,202500000877440,SOF25-1679,2025-06-26 10:57:00,2025,10:57:00,Thursday,833,5XXX West Baseline Road,Laveen,AZ,85339.0,Maryvale/Estrella Precinct,67074.0,,19.0,<20,,,Other,Criminal Felony,Gun,1
2138,202500000931687,SOF25-1680,2025-06-26 10:20:00,2025,10:20:00,Thursday,Maricopa,4XX North Stapley Drive,Mesa,AZ,85203.0,Out of City,67076.0,,38.0,30s,,,Other,Criminal Felony,Gun,1
2139,202500000937731,SOF25-1681,2025-06-26 19:21:00,2025,19:21:00,Thursday,Maricopa,7XXX East Thomas Road,Scottsdale,AZ,85251.0,Out of City,67071.0,Male,32.0,30s,,,Other,Criminal Felony,Gun,1
2140,202500000877440,SOF25-1682,2025-06-26 13:00:00,2025,13:00:00,Thursday,413,1XXX West Apache Street,Phoenix,AZ,85007.0,Central City Precinct,67078.0,,45.0,40s,,,Other,Criminal Felony,Gun,1
2141,202500000877440,SOF25-1683,2025-06-26 13:00:00,2025,13:00:00,Thursday,511,1XXX West Roosevelt Street,Phoenix,AZ,85007.0,Central City Precinct,67080.0,,20.0,20s,,,Other,Criminal Felony,Gun,1
2142,202500000953029,SOF25-1693,2025-06-26 18:40:00,2025,18:40:00,Thursday,212,2XXX East Deer Valley Road,Phoenix,AZ,85024.0,Black Mountain Precinct,67104.0,Male,28.0,20s,White,Non-Hispanic,White,No Charge,Gun,1
2143,202500000936596,SOF25-1705,2025-06-26 15:25:00,2025,15:25:00,Thursday,613,2XXX West Bethany Home Road,Phoenix,AZ,85017.0,Desert Horizon Precinct,67138.0,Male,17.0,<20,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2144,202500000936596,SOF25-1705,2025-06-26 15:25:00,2025,15:25:00,Thursday,613,2XXX West Bethany Home Road,Phoenix,AZ,85017.0,Desert Horizon Precinct,67222.0,Male,15.0,<20,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2145,202500000936596,SOF25-1705,2025-06-26 15:25:00,2025,15:25:00,Thursday,613,2XXX West Bethany Home Road,Phoenix,AZ,85017.0,Desert Horizon Precinct,67227.0,Male,16.0,<20,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
2146,202500000937795,SOF25-1721,2025-06-26 19:30:00,2025,19:30:00,Thursday,722,4XXX East Moreland Street,Phoenix,AZ,85008.0,Mountain View Precinct,67195.0,Male,43.0,40s,White,Hispanic,White,No Charge,Gun,1
2147,202500000937320,SOF25-1723,2025-06-26 17:34:00,2025,17:34:00,Thursday,815,7XXX West Thomas Road,Phoenix,AZ,85033.0,Maryvale/Estrella Precinct,67199.0,Male,30.0,30s,,,Other,No Charge,Taser,1
2148,202500000933708,SOF25-1765,2025-06-26 01:50:00,2025,01:50:00,Thursday,512,,,AZ,,Central City Precinct,67336.0,Male,33.0,30s,American Indian / Alaskan Native,Non-Hispanic,Other,Criminal Felony,Gun,1
2149,202500000936676,SOF25-1858,2025-06-26 18:20:00,2025,18:20:00,Thursday,614,4XXX North 7th Avenue,Phoenix,AZ,85013.0,Desert Horizon Precinct,67622.0,Male,33.0,30s,White,Non-Hispanic,White,Criminal Felony,Gun,1
2150,202500000934367,SOF25-1935,2025-06-26 07:02:00,2025,07:02:00,Thursday,724,1XXX North 44th Street,Phoenix,AZ,85034.0,Mountain View Precinct,67829.0,Male,29.0,20s,White,Non-Hispanic,White,No Charge,Gun,1
2151,202500000937405,SOF25-1942,2025-06-26 18:17:00,2025,18:17:00,Thursday,611,2XXX West Glendale Avenue,Phoenix,AZ,85021.0,Desert Horizon Precinct,67853.0,Male,43.0,40s,White,Non-Hispanic,White,No Charge,Taser,1
2152,202500000939564,SOF25-1665,2025-06-27 06:01:00,2025,06:01:00,Friday,232,1XXXX North 25th Street,Phoenix,AZ,85032.0,Black Mountain Precinct,66997.0,Male,22.0,20s,White,Hispanic,White,No Charge,Gun,1
2153,202500000942713,SOF25-1673,2025-06-27 17:42:00,2025,17:42:00,Friday,422,4XX East Sunland Avenue,Phoenix,AZ,85040.0,South Mountain Precinct,67053.0,Male,39.0,30s,White,Hispanic,White,No Charge,Gun,1
2154,202500000942266,SOF25-1677,2025-06-27 16:09:00,2025,16:09:00,Friday,824,4XXX West Cypress Street,Phoenix,AZ,85035.0,Maryvale/Estrella Precinct,47058.0,Male,0.0,<20,,,Other,No Charge,Impact Munitions,1
2155,202500000937622,SOF25-1720,2025-06-27 18:51:00,2025,18:51:00,Friday,722,3XXX East Willetta Street,Phoenix,AZ,85008.0,Mountain View Precinct,67193.0,Male,52.0,50s,White,Hispanic,White,No Charge,Gun,1
2156,202500000939210,SOF25-1741,2025-06-27 03:14:00,2025,03:14:00,Friday,634,3XXX East Shangri La Road,Phoenix,AZ,85028.0,Desert Horizon Precinct,67261.0,Male,33.0,30s,White,Non-Hispanic,White,Criminal Felony,Gun,1
2157,202500000943645,SOF25-1804,2025-06-27 21:14:00,2025,21:14:00,Friday,611,6XXX North 19th Avenue,Phoenix,AZ,85015.0,Desert Horizon Precinct,67442.0,Male,17.0,<20,White,Hispanic,White,No Charge,Gun,1
2158,202500000943645,SOF25-1804,2025-06-27 21:14:00,2025,21:14:00,Friday,611,6XXX North 19th Avenue,Phoenix,AZ,85015.0,Desert Horizon Precinct,67444.0,Male,17.0,<20,White,Hispanic,White,No Charge,Gun,1
2159,202500000943645,SOF25-1804,2025-06-27 21:14:00,2025,21:14:00,Friday,611,6XXX North 19th Avenue,Phoenix,AZ,85015.0,Desert Horizon Precinct,67446.0,Male,16.0,<20,White,Hispanic,White,No Charge,Gun,1
2160,202500000943645,SOF25-1804,2025-06-27 21:14:00,2025,21:14:00,Friday,611,6XXX North 19th Avenue,Phoenix,AZ,85015.0,Desert Horizon Precinct,67450.0,Male,16.0,<20,White,Hispanic,White,No Charge,Gun,1
2161,202500000945408,SOF25-1667,2025-06-28 07:00:00,2025,07:00:00,Saturday,921,7XXX North 27th Avenue,Phoenix,AZ,85051.0,Cactus Park Precinct,67029.0,Male,31.0,30s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2162,202500000944743,SOF25-1668,2025-06-28 02:04:00,2025,02:04:00,Saturday,915,6XXX North 27th Avenue,Phoenix,AZ,85017.0,Cactus Park Precinct,67031.0,Male,20.0,20s,White,Non-Hispanic,White,No Charge,Gun,1
2163,202500000944743,SOF25-1668,2025-06-28 02:04:00,2025,02:04:00,Saturday,915,6XXX North 27th Avenue,Phoenix,AZ,85017.0,Cactus Park Precinct,67033.0,Male,26.0,20s,White,Non-Hispanic,White,No Charge,Gun,1
2164,202500000948189,SOF25-1670,2025-06-28 19:13:00,2025,19:13:00,Saturday,233,2XXX East Morrow Drive,Phoenix,AZ,85050.0,Black Mountain Precinct,67039.0,Male,45.0,40s,White,Hispanic,White,No Charge,Impact Munitions,1
2165,202500000945046,SOF25-1674,2025-06-28 22:05:00,2025,22:05:00,Saturday,412,2XXX West Yuma Street,Phoenix,AZ,85009.0,South Mountain Precinct,67055.0,Male,24.0,20s,White,Hispanic,White,Traffic Criminal,Gun,1
2166,202500000946223,SOF25-1675,2025-06-28 12:25:00,2025,12:25:00,Saturday,413,5XXX South 13th Avenue,Phoenix,AZ,85041.0,South Mountain Precinct,67057.0,Male,31.0,30s,White,Non-Hispanic,White,Criminal Felony,Gun,1
2167,202500000946788,SOF25-1688,2025-06-28 13:24:00,2025,13:24:00,Saturday,821,5XXX West Edgemont Avenue,Phoenix,AZ,85035.0,Maryvale/Estrella Precinct,67093.0,Male,25.0,20s,White,Hispanic,White,No Charge,Gun,1
2168,202500000766663,SOF25-1689,2025-06-28 19:53:00,2025,19:53:00,Saturday,831,7XXX West Superior Avenue,Phoenix,AZ,85043.0,Maryvale/Estrella Precinct,67095.0,Male,17.0,<20,White,Hispanic,White,Criminal Felony,Gun,1
2169,202500000949158,SOF25-1695,2025-06-28 22:29:00,2025,22:29:00,Saturday,422,8XX East Atlanta Avenue,Phoenix,AZ,85040.0,South Mountain Precinct,67109.0,Male,16.0,<20,White,Hispanic,White,Criminal Felony,Gun,1
2170,202500000944729,SOF25-1805,2025-06-28 02:00:00,2025,02:00:00,Saturday,625,2XXX West Myrtle Avenue,Phoenix,AZ,85021.0,Desert Horizon Precinct,67452.0,Male,30.0,30s,American Indian / Alaskan Native,Non-Hispanic,Other,Criminal Felony,Gun,1
2171,202500000946824,SOF25-1806,2025-06-28 13:54:00,2025,13:54:00,Saturday,633,5XXX East Terry Drive,Scottsdale,AZ,85254.0,Desert Horizon Precinct,67454.0,Male,18.0,<20,White,Non-Hispanic,White,Criminal Felony,Taser,1
2172,202500000947728,SOF25-1807,2025-06-28 17:09:00,2025,17:09:00,Saturday,614,4XXX North 7th Avenue,Phoenix,AZ,85013.0,Desert Horizon Precinct,67456.0,Female,15.0,<20,White,Hispanic,White,Criminal Felony,Taser,1
2173,202500000949216,SOF25-1672,2025-06-29 23:07:00,2025,23:07:00,Sunday,912,3XXX West Bethany Home Road,Phoenix,AZ,85019.0,Cactus Park Precinct,67049.0,Male,28.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2174,202500000954298,SOF25-1694,2025-06-29 23:15:00,2025,23:15:00,Sunday,833,7XXX South 44th Lane,Laveen,AZ,85339.0,Maryvale/Estrella Precinct,67107.0,Male,22.0,20s,White,Hispanic,White,Criminal Misdemeanor,Gun,1
2175,202500000954160,SOF25-1696,2025-06-29 22:57:00,2025,22:57:00,Sunday,433,8XXX South Pointe Parkway East,Phoenix,AZ,85044.0,South Mountain Precinct,67112.0,Male,38.0,30s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2176,202500000953527,SOF25-1715,2025-06-29 20:09:00,2025,20:09:00,Sunday,222,1XXX West Bell Road,Phoenix,AZ,85023.0,Black Mountain Precinct,67175.0,Male,17.0,<20,White,Non-Hispanic,White,No Charge,Gun,1
2177,202500000950004,SOF25-1722,2025-06-29 02:32:00,2025,02:32:00,Sunday,732,4XXX North 7th Avenue,Phoenix,AZ,85013.0,Mountain View Precinct,67197.0,Male,28.0,20s,White,Hispanic,White,Criminal Misdemeanor,Taser,1
2178,202500000952820,SOF25-1724,2025-06-29 17:15:00,2025,17:15:00,Sunday,723,4XXX East Mcdowell Road,Phoenix,AZ,85008.0,Mountain View Precinct,66061.0,Male,30.0,30s,White,Non-Hispanic,White,No Charge,Impact Munitions,1
2179,202500000954007,SOF25-1779,2025-06-29 22:25:00,2025,22:25:00,Sunday,Maricopa,,,AZ,,Out of City,67365.0,,55.0,50s,,,Other,Criminal Felony,Gun,1
2180,202500000954352,SOF25-1780,2025-06-29 00:22:00,2025,00:22:00,Sunday,Maricopa,1XXX North Jackrabbit Trail,Buckeye,AZ,85396.0,Out of City,67367.0,,21.0,20s,,,Other,Criminal Felony,Gun,1
2181,202500000950439,SOF25-1671,2025-06-30 06:36:00,2025,06:36:00,Monday,911,2XXX West Hazelwood Street,Phoenix,AZ,85017.0,Cactus Park Precinct,44414.0,Male,35.0,30s,Black,Non-Hispanic,Black or African American,Criminal Misdemeanor,Gun,1
2182,202500000950439,SOF25-1671,2025-06-30 06:36:00,2025,06:36:00,Monday,911,2XXX West Hazelwood Street,Phoenix,AZ,85017.0,Cactus Park Precinct,67040.0,Male,34.0,30s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2183,202500000950439,SOF25-1671,2025-06-30 06:36:00,2025,06:36:00,Monday,911,2XXX West Hazelwood Street,Phoenix,AZ,85017.0,Cactus Park Precinct,67043.0,Male,22.0,20s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2184,202500000897073,SOF25-1687,2025-06-30 13:28:00,2025,13:28:00,Monday,413,2XXX West Southern Avenue,Phoenix,AZ,85041.0,South Mountain Precinct,45346.0,Male,25.0,20s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
2185,202500000958423,SOF25-1691,2025-06-30 18:32:00,2025,18:32:00,Monday,922,9XXX North 39th Avenue,Phoenix,AZ,85051.0,Cactus Park Precinct,67100.0,Female,30.0,30s,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2186,202500000958423,SOF25-1691,2025-06-30 18:32:00,2025,18:32:00,Monday,922,9XXX North 39th Avenue,Phoenix,AZ,85051.0,Cactus Park Precinct,67102.0,Male,48.0,40s,White,Non-Hispanic,White,No Charge,Gun,1
2187,202500000951361,SOF25-1697,2025-06-30 13:10:00,2025,13:10:00,Monday,422,1XXX West Grove Street,Phoenix,AZ,85041.0,South Mountain Precinct,54060.0,Male,43.0,40s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
2188,202500000956042,SOF25-1698,2025-06-30 13:32:00,2025,13:32:00,Monday,424,1XXX East Baseline Road,Phoenix,AZ,85042.0,South Mountain Precinct,67115.0,Male,28.0,20s,White,Non-Hispanic,White,Criminal Felony,Gun,1
2189,202500000959330,SOF25-1699,2025-06-30 22:35:00,2025,22:35:00,Monday,422,1XXX East Hidalgo Avenue,Phoenix,AZ,85040.0,South Mountain Precinct,33380.0,Male,33.0,30s,White,Hispanic,Hispanic,Criminal Felony,Gun,1
2190,202500000959307,SOF25-1701,2025-06-30 22:20:00,2025,22:20:00,Monday,413,2XXX West Chanute Pass,Phoenix,AZ,85041.0,South Mountain Precinct,67119.0,Male,26.0,20s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
2191,202500000954690,SOF25-1703,2025-06-30 01:50:00,2025,01:50:00,Monday,824,1XXX North 34th Avenue,Phoenix,AZ,85009.0,Maryvale/Estrella Precinct,69101.0,Male,24.0,20s,White,Hispanic,White,No Charge,Gun,1
2192,202500000955597,SOF25-1704,2025-06-30 09:25:00,2025,09:25:00,Monday,825,3XXX West Indian School Road,Phoenix,AZ,85017.0,Maryvale/Estrella Precinct,59430.0,Male,26.0,20s,White,Hispanic,Hispanic,Criminal Felony,Gun,1
2193,202500000956117,SOF25-1706,2025-06-30 10:40:00,2025,10:40:00,Monday,822,5XXX West Meadowbrook Avenue,Phoenix,AZ,85031.0,Maryvale/Estrella Precinct,67148.0,Male,24.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2194,202500000956977,SOF25-1709,2025-06-30 13:15:00,2025,13:15:00,Monday,821,5XXX West Mcdowell Road,Phoenix,AZ,85035.0,Maryvale/Estrella Precinct,67082.0,Male,24.0,20s,White,Non-Hispanic,White,Criminal Felony,Gun,1
2195,202500000955805,SOF25-1725,2025-06-30 09:21:00,2025,09:21:00,Monday,734,3XXX North 7th Avenue,Phoenix,AZ,85013.0,Mountain View Precinct,67201.0,Male,49.0,40s,,,Other,No Charge,Gun,1
2196,202500000959201,SOF25-1726,2025-06-30 21:50:00,2025,21:50:00,Monday,732,2XXX West Devonshire Avenue,Phoenix,AZ,85033.0,Mountain View Precinct,67203.0,Male,25.0,20s,White,Hispanic,White,Criminal Felony,Taser,1
2197,202500000956654,SOF25-1753,2025-06-30 12:40:00,2025,12:40:00,Monday,434,3XXX East Cedarwood Lane,Phoenix,AZ,85048.0,,67304.0,Male,48.0,40s,White,Hispanic,White,No Charge,Gun,1
2198,202500000611057,SOF25-1772,2025-06-30 16:29:00,2025,16:29:00,Monday,423,3XXX South 27th Street,Phoenix,AZ,85040.0,South Mountain Precinct,67356.0,,19.0,<20,,,Other,Criminal Felony,Gun,1
2199,202500000845296,SOF25-1776,2025-06-30 22:20:00,2025,22:20:00,Monday,933,2XXX West Anderson Avenue,Phoenix,AZ,85023.0,Cactus Park Precinct,67361.0,,28.0,20s,,,Other,Criminal Felony,Gun,1
2200,202500000956988,SOF25-1809,2025-06-30 13:19:00,2025,13:19:00,Monday,621,,,AZ,,Desert Horizon Precinct,67462.0,Male,21.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2201,202500000956988,SOF25-1809,2025-06-30 13:19:00,2025,13:19:00,Monday,621,,,AZ,,Desert Horizon Precinct,67466.0,Male,29.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2202,202500000955718,SOF25-1811,2025-06-30 08:58:00,2025,08:58:00,Monday,614,5XXX North 19th Avenue,Phoenix,AZ,85015.0,Desert Horizon Precinct,47033.0,Female,34.0,30s,Black,Non-Hispanic,Black or African American,No Charge,Impact Munitions,1
2203,202500000958085,SOF25-1812,2025-06-30 18:09:00,2025,18:09:00,Monday,634,1XXXX North 27th Street,Phoenix,AZ,85028.0,Desert Horizon Precinct,67475.0,Male,46.0,40s,White,Non-Hispanic,White,Criminal Felony,Gun,1
2204,202500000956818,SOF25-2097,2025-06-30 23:57:00,2025,23:57:00,Monday,432,7XXX South 41st Way,Phoenix,AZ,85042.0,South Mountain Precinct,67099.0,Female,48.0,40s,White,Hispanic,White,Criminal Felony,Gun,1
2205,202500000953919,SOF25-1692,2025-07-01 02:28:00,2025,02:28:00,Tuesday,911,4XXX North 39th Avenue,Phoenix,AZ,85019.0,Cactus Park Precinct,67145.0,Female,23.0,20s,White,Non-Hispanic,White,Criminal Felony,Gun,1
2206,202500000953919,SOF25-1692,2025-07-01 02:28:00,2025,02:28:00,Tuesday,911,4XXX North 39th Avenue,Phoenix,AZ,85019.0,Cactus Park Precinct,67147.0,Male,24.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2207,202500000953919,SOF25-1692,2025-07-01 02:28:00,2025,02:28:00,Tuesday,911,4XXX North 39th Avenue,Phoenix,AZ,85019.0,Cactus Park Precinct,67150.0,Male,22.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2208,202500000962381,SOF25-1708,2025-07-01 15:13:00,2025,15:13:00,Tuesday,423,5XXX South 21st Terrace,Phoenix,AZ,85040.0,South Mountain Precinct,30021.0,Male,33.0,30s,Black,Non-Hispanic,Black or African American,Criminal Felony,Gun,1
2209,202500000962526,SOF25-1710,2025-07-01 15:35:00,2025,15:35:00,Tuesday,824,4XXX West Mcdowell Road,Phoenix,AZ,85009.0,Maryvale/Estrella Precinct,67154.0,Male,61.0,60s,White,,White,No Charge,Impact Munitions,1
2210,202500000963371,SOF25-1712,2025-07-01 18:52:00,2025,18:52:00,Tuesday,824,2XXX North 46th Avenue,Phoenix,AZ,85035.0,Maryvale/Estrella Precinct,67160.0,Male,45.0,40s,White,Hispanic,White,No Charge,Gun,1
2211,202500000963371,SOF25-1712,2025-07-01 18:52:00,2025,18:52:00,Tuesday,824,2XXX North 46th Avenue,Phoenix,AZ,85035.0,Maryvale/Estrella Precinct,67162.0,Male,29.0,20s,White,Hispanic,White,No Charge,Gun,1
2212,202500000963371,SOF25-1712,2025-07-01 18:52:00,2025,18:52:00,Tuesday,824,2XXX North 46th Avenue,Phoenix,AZ,85035.0,Maryvale/Estrella Precinct,67164.0,Male,31.0,30s,White,Hispanic,White,No Charge,Gun,1
2213,202500000963371,SOF25-1712,2025-07-01 18:52:00,2025,18:52:00,Tuesday,824,2XXX North 46th Avenue,Phoenix,AZ,85035.0,Maryvale/Estrella Precinct,67168.0,Male,36.0,30s,White,Hispanic,White,No Charge,Gun,1
2214,202500000953862,SOF25-1718,2025-07-01 14:34:00,2025,14:34:00,Tuesday,224,1XXX West Union Hills Drive,Phoenix,AZ,85308.0,Black Mountain Precinct,67191.0,Male,49.0,40s,White,Hispanic,White,Criminal Felony,Gun,1
2215,202500000959775,SOF25-1727,2025-07-01 01:33:00,2025,01:33:00,Tuesday,724,4XXX East Mcdowell Road,Phoenix,AZ,85008.0,Mountain View Precinct,67205.0,Male,19.0,<20,Black,Non-Hispanic,Black or African American,Criminal Felony,Impact Munitions,1
2216,202500000963869,SOF25-1728,2025-07-01 21:05:00,2025,21:05:00,Tuesday,736,5XX East Mcdowell Road,Phoenix,AZ,85004.0,Mountain View Precinct,67207.0,Male,27.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2217,202500000524804,SOF25-1730,2025-07-01 12:40:00,2025,12:40:00,Tuesday,Maricopa,5XXX South Hardy Drive,Tempe,AZ,85282.0,Out of City,67209.0,Male,19.0,<20,Black,Non-Hispanic,Black or African American,No Charge,Gun,1
2218,202500000524804,SOF25-1730,2025-07-01 12:40:00,2025,12:40:00,Tuesday,Maricopa,5XXX South Hardy Drive,Tempe,AZ,85282.0,Out of City,67211.0,,18.0,<20,,,Other,Criminal Felony,Gun,1
2219,202500000524804,SOF25-1730,2025-07-01 12:40:00,2025,12:40:00,Tuesday,Maricopa,5XXX South Hardy Drive,Tempe,AZ,85282.0,Out of City,67213.0,,18.0,<20,,,Other,No Charge,Gun,1
2220,202500000959871,SOF25-1778,2025-07-01 02:18:00,2025,02:18:00,Tuesday,823,4XXX North 39th Avenue,Phoenix,AZ,85019.0,Cactus Park Precinct,67145.0,Female,23.0,20s,White,Non-Hispanic,White,Criminal Felony,Gun,1
2221,202500000959871,SOF25-1778,2025-07-01 02:18:00,2025,02:18:00,Tuesday,823,4XXX North 39th Avenue,Phoenix,AZ,85019.0,Cactus Park Precinct,67147.0,Male,24.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2222,202500000959871,SOF25-1778,2025-07-01 02:18:00,2025,02:18:00,Tuesday,823,4XXX North 39th Avenue,Phoenix,AZ,85019.0,Cactus Park Precinct,67150.0,Male,22.0,20s,White,Hispanic,White,Criminal Felony,Gun,1
2223,202500000960608,SOF25-1798,2025-07-01 08:12:00,2025,08:12:00,Tuesday,512,,,AZ,,Central City Precinct,67426.0,Male,41.0,40s,Black,Non-Hispanic,Black or African American,Criminal Misdemeanor,Taser,1
2224,202500000959722,SOF25-1817,2025-07-01 01:30:00,2025,01:30:00,Tuesday,612,1XXX East Rose Lane,Phoenix,AZ,85014.0,Desert Horizon Precinct,67486.0,Female,27.0,20s,White,Non-Hispanic,White,No Charge,Impact Munitions,1
2225,202500000959589,SOF25-1819,2025-07-01 00:55:00,2025,00:55:00,Tuesday,624,1XXX West Vogel Avenue,Phoenix,AZ,85021.0,Desert Horizon Precinct,17928.0,Male,42.0,40s,Black,Non-Hispanic,Black or African American,No Charge,Impact Munitions,1
2226,202500000959589,SOF25-1819,2025-07-01 00:55:00,2025,00:55:00,Tuesday,624,1XXX West Vogel Avenue,Phoenix,AZ,85021.0,Desert Horizon Precinct,67494.0,Female,42.0,40s,Black,Non-Hispanic,Black or African American,No Charge,Impact Munitions,1
